Timestamp,Source IP,Domain,Status,Risk Score
14/2/2026, 2:22:55 pm,10.124.10.125,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.10.125,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.0.106,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.7.42,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.2.29,,NORMAL,0.00
14/2/2026, 2:22:55 pm,10.124.5.196,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.11.112,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.2.29,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.27.228,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.9.234,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.2.29,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.4.222,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.27.228,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.5.235,,NORMAL,0.00
14/2/2026, 2:22:56 pm,10.124.5.235,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.0.106,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.8.143,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.27.228,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.9.250,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.5.52,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.8.107,,NORMAL,0.00
14/2/2026, 2:22:57 pm,10.124.8.107,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.9.109,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.9.109,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.9.109,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.9.109,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.8.143,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.9.250,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.10.96,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.10.96,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.7.40,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.7.70,,NORMAL,0.00
14/2/2026, 2:22:58 pm,10.124.9.84,,NORMAL,0.00
